,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,147.156761612504,0,4.704613957739014,1.1926196382868415,0.7856705309424163,0.02061401902719059,,,0.0003619067548362866
