,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,76.95673026186604,0,5.1551197888640905,1.3068228664770491,0.8609050047403037,0.020425727409670864,,,0.00040301919735718757
