,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,45.00355853134507,0,5.203524548684005,1.3190934730913997,0.8689885996302297,0.020498782674942508,,,0.00026908646234356467
