,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,31.85481173809929,0,5.231945363648108,1.3262981496847979,0.8737348757292348,0.020501025356528965,,,0.00040458472784986815
