,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,147.01252587738963,0,4.7480249812268704,1.2036243327410152,0.7929201718648888,0.02067609281414145,,,0.0003599019072118473
