,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,24.694155450755172,0,5.399844401427808,1.368860555761953,0.9017740150384448,0.02024562448668365,,,0.000541633367919343
