,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,44.16089720379628,0,5.2789428127922395,1.3382120030428364,0.8815834497363046,0.020471515546984516,,,0.0005436170473486501
