,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,44.44615552273061,0,5.181406576707142,1.3134865671952642,0.8652948983100938,0.020501674031485412,,,0.0001811080493526305
