,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,83.24625965297922,0,5.189937652648143,1.315649194946307,0.8667195879922401,0.0204399335552017,,,0.0005412235377324124
