Epoch,Rm,Rout,Capacitance,Tm,Ai,P_max,O_hat,R_hat
0,0.7658479142509564,1.6872222082937594,5.24061508147778,22.15537342172765,4.898784844046883,3.334439380545827,0.07988749433548378,0.01916463357685174
1,1.0568132719423542,2.040978695480119,5.50321528339196,22.558379933485284,5.302058833040127,3.688999818426167,0.08433491813865984,0.1943897784501003
2,1.072141157299614,2.0588392492585355,5.816644517503663,22.584474446315937,5.644935030166252,3.456747734429298,0.20583719080804402,0.23169198558724688
3,1.0926901869309629,2.083847765803435,6.09781034955393,22.620076969311185,5.936476982484369,3.275271457618266,0.26208658492772685,0.307584060847157
4,1.093540580422078,2.0848007967906432,6.338320691076641,22.62702509560218,6.1350461113768535,3.147903669000691,0.3024591703379183,0.3801799300865222
5,1.0955773752693214,2.0869835346147005,6.573266905927753,22.635435616865227,6.330208580763408,3.0563036369839343,0.3366485294467724,0.4311767825230648
6,1.109061459035066,2.1028048335748206,6.783619499395287,22.658759688120647,6.510048920749116,2.9984473907680194,0.37393873464874666,0.4602436319944596
7,1.0974346807573514,2.0891200511855765,6.99384186380059,22.648742517699308,6.644608654928293,2.908162457087452,0.4063496402688222,0.5255852255228622
8,1.1095174137655264,2.102891592727342,7.1864192339671025,22.66753913296048,6.793473260013491,2.86187601858819,0.43667304009729413,0.5678223720216807
9,1.1128821629562335,2.106664772332464,7.3689465347783685,22.67589529675676,6.937079963258481,2.836879586025751,0.4653616835240694,0.6045433323454705
10,1.116729809637458,2.110871961657515,7.556535021287107,22.68371357128328,7.072644418685853,2.800699132676719,0.5090346609646789,0.6250082737724414
11,1.116463746035985,2.1104342142065664,7.731584386891766,22.686902510823657,7.211341340989538,2.7892409868358623,0.5209413787851127,0.7183972601817965
12,1.1071560447014877,2.0996673842044693,7.902949972584481,22.678212545426607,7.372724772870722,2.771315142970531,0.554978141427234,0.7294965733852127
13,1.110410664592722,2.1032076352300018,8.064826785090766,22.68498575676615,7.513526897104949,2.7625437256681753,0.601463964263275,0.7207031030357355
14,1.1208835299826247,2.1148894182048625,8.232778761918711,22.700180274598257,7.643019432473071,2.720543473267103,0.628304278162164,0.7560116151573575
15,1.115589735756972,2.108804774637668,8.379197949099543,22.69637283469014,7.747728483674255,2.746212336932525,0.6531232234481573,0.8006197953540044
16,1.1112935496617484,2.1039105023786377,8.529530606529153,22.6936017937718,7.853027667465955,2.7640304341021076,0.6788448605511944,0.8341654876206291
17,1.1032609821280392,2.09473745546369,8.674323653568853,22.68652807226989,7.935489514220374,2.767127417505311,0.6973247200022445,0.8906645599865541
18,1.100888492002384,2.091963663443157,8.82690251303584,22.6858105039743,8.046000076613298,2.7684647287026984,0.7185594190722487,0.9396740093822178
19,1.1066664717790655,2.0982046055385055,8.976119446523343,22.694481861501213,8.179131150115001,2.760247626232867,0.7544597739088224,0.9604549668010833
20,1.1162272908471276,2.1083964807501157,9.11691720619341,22.70604491068606,8.323939166711888,2.7586173627730632,0.7881017723333883,0.9850785455046615
21,1.1235642753832866,2.116232789807574,9.2515818041574,22.71638124380716,8.452891198176074,2.772717525073763,0.8138542781012624,1.032237797554319
22,1.106318386634802,2.097063578641031,9.392483289222984,22.69762626924586,8.590205893494595,2.756171294675875,0.8427885736048863,1.0704533477961147
23,1.1198481559784583,2.1116177228738198,9.531520701121154,22.71501700106808,8.693241872049533,2.798690362345767,0.8722778623031668,1.1034307292696959
24,1.1055697189568077,2.0957955193530315,9.67117775796744,22.700560284136063,8.817737388349288,2.816806091304469,0.8892953837303976,1.174398185835571
25,1.1014949283550817,2.0912467027865005,9.803054366644009,22.697871350572154,8.919757369757981,2.831820893949923,0.9123801960175618,1.2241877053556143
26,1.1065950342532718,2.096681501529553,9.941477510311822,22.7049193836951,9.059745744088712,2.8280526110145456,0.9432413787059101,1.2507470152691527
27,1.0994018283109535,2.088820006903139,10.06877176417573,22.697572240018342,9.15131647772031,2.8436985855114156,0.9710329911988179,1.2685996085105726
28,1.0945072508957445,2.083319623313088,10.195345035712203,22.693004847131096,9.237179525161046,2.8562565374398807,0.9961578854237575,1.2987311509540669
29,1.1046724142954443,2.0939394763457613,10.330449084201783,22.704241123927925,9.368169493953284,2.857003261785462,1.026690724627908,1.3042568086326423
30,1.1071189958373633,2.0964633467046982,10.456924068355574,22.70715182503368,9.48100594513119,2.8480854021747417,1.0561612160790386,1.3218454288890673
31,1.0912417928198,2.0791017641419933,10.587574605674142,22.689090273158403,9.611621429203655,2.8376328372288313,1.0913695810656485,1.326600154150706
32,1.109150401639004,2.0979995125175055,10.71846416394389,22.708764538254613,9.732528824058209,2.8602529208053733,1.1158202539644078,1.3700830110954905
33,1.0963442147301994,2.083911854715211,10.850299700812256,22.69496722530402,9.839145813258172,2.874725916946185,1.1333752098910592,1.4144919153660487
34,1.1040186526053897,2.0919619865263694,10.98267024394437,22.70352432390547,9.94883114037351,2.868206412869935,1.1660114682874048,1.4298478317634133
35,1.1050000247217118,2.0928191523857014,11.101583055230577,22.70480258592966,10.063236544721386,2.8751792227629966,1.1769129330477313,1.4990704417162644
36,1.107202014242636,2.094963356122986,11.22091681793624,22.706882676196496,10.17777209062988,2.903238958593256,1.2061233337760786,1.5246138826826972
37,1.100062319644828,2.087134263964164,11.34447415765297,22.698356532858973,10.299925443712384,2.895018786868485,1.2390402692862421,1.5327386525891231
38,1.1024812939212811,2.0895674395700574,11.4644653818092,22.700496128593628,10.433426754584165,2.893365316301742,1.2730362652106804,1.5477426438991368
39,1.092862223282402,2.079290159042695,11.581521505971631,22.690006081909516,10.540628508414283,2.89929374189577,1.299494491981414,1.5807391633007994
40,1.0921144526109374,2.078315343827672,11.711824851522993,22.68961707250336,10.674423397418785,2.8950486131913986,1.3200705881012313,1.6144954800086848
41,1.0885772195871803,2.074477578401325,11.834083481326264,22.686109739831615,10.760114107118167,2.8976309354300023,1.3405303239800175,1.6673084191027363
42,1.094223145377699,2.080267031003874,11.945305794829446,22.69251776869519,10.853263630548591,2.9488258186697287,1.3660288649171224,1.6961447270205976
43,1.0962550717286332,2.0822490539520455,12.056787310473304,22.69465944558996,10.938044589987802,2.979877530672758,1.3895430690037922,1.727933133441454
44,1.1051164396075897,2.0915192977880963,12.171541917071156,22.703689427156,11.065058946739658,2.993307610377429,1.4239845121549835,1.7366987615157286
45,1.0887334594704101,2.074145256633951,12.28657147953507,22.685014026426,11.165319542887374,2.9949282675465856,1.4473408787378854,1.7729204845947553
46,1.0902692563367533,2.075356606585481,12.411314264017653,22.68590240222072,11.27564231218375,3.0005895288022635,1.4713017269595057,1.8012345886856123
47,1.0945431955017286,2.079539064696899,12.530391450142892,22.68962263380327,11.402928352314575,3.0141787759386625,1.5099191172947042,1.7919377188729955
48,1.0979660525234651,2.0830224923494565,12.644830523033272,22.692951265243266,11.50991107301303,3.0252474495809314,1.5562899432398278,1.774565560115031
49,1.0856185834998127,2.0699565983024995,12.763373297043298,22.67916768662248,11.631444954470307,3.0230737534376697,1.573480164305892,1.8185837201299662
