,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,45.36721902517623,0,4.716976332681703,1.1957535003348136,0.7877350475578457,0.020524378538031404,,,0.0005172445723800787
