,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.10680985276898,0,5.072782873578346,1.2859504584521144,0.8471547398875857,0.020454101740216106,,,0.00036367436845192693
