Epoch,Rm,Rout,Capacitance,Tm,Ai,P_max,O_hat,R_hat
0,1.2814938509040308,1.7869056305779736,5.2719442051512875,21.298571242710725,0.7854911375877677,3.2940123381864117,0.7621187535697037,0.21444184060333632
1,1.269753538348031,1.773909638705374,5.59478865437754,21.28515942355579,1.0755803967448199,3.3066387547730534,0.6421059286667496,0.41460747172352097
2,1.2508269278998532,1.754399383924806,5.86843444312599,21.260571132146943,1.2737049245596896,3.313181584678485,0.6032540884132018,0.5637874848451381
3,1.2509702445486086,1.754193688092436,6.126635287016724,21.262580451308168,1.5371384528525975,3.2708051475498565,0.5016597923472094,0.6715162874002928
4,1.2457015241688,1.7487239423760208,6.390864890349959,21.254462616605007,1.7663724357605985,3.275463572389884,0.5275040378154386,0.7476086779611073
5,1.2507971019180106,1.7536894514828518,6.6419116557244715,21.25397293261396,1.964300392332144,3.317806551955437,0.4745823633346861,0.8637661228390209
6,1.2442587910242267,1.746916108796658,6.87435274700378,21.239889471727135,2.1663405907046798,3.319173330248684,0.5002052393208344,0.9441438977645666
7,1.243816827105049,1.7462655293512608,7.0649166498757285,21.230406320971298,2.31593628850853,3.3515617912865374,0.5509232549942755,1.0022420011581412
8,1.2208563503725927,1.7230963306956097,7.25656731615129,21.20146487733708,2.5199965927534915,3.390765189544971,0.6030919326499841,1.0550353349163812
9,1.232023688572907,1.7336710520544953,7.450007897642996,21.200354877414167,2.7265063160346252,3.4018981696415245,0.6375605690915015,1.1191924170180305
10,1.2379149444164936,1.739050217955189,7.633510771114262,21.19758076306492,2.9003969260511724,3.4534008773246128,0.6440575715901846,1.1842656489628467
11,1.2230302758650673,1.7237559325596798,7.8261501546344245,21.17293464697172,3.1047129970099054,3.4387535894423706,0.673394801067164,1.2303843132205348
12,1.220770260676859,1.7211940081424597,8.009306499335583,21.15936504900532,3.2820839979253114,3.4477977967697764,0.6959246299748222,1.292477267291983
13,1.2273626804111553,1.7272587165184006,8.214919644967342,21.150137459574452,3.464158932633833,3.4892467373660763,0.7530545708404605,1.3320381644906805
14,1.2173958554288549,1.7169745946833053,8.412765431360606,21.12745798599242,3.6621898562128026,3.4940114168790912,0.740470889272896,1.4239612798870502
15,1.2301994252071198,1.729208723712734,8.569169293516506,21.12610381626368,3.8150892009417006,3.5644472740426223,0.763069309610192,1.483693530589807
16,1.2208386869333103,1.7194741710663837,8.743353811796291,21.1070873467991,3.9737828599311675,3.598565328062138,0.773001495433914,1.5405263000034248
17,1.2270757387634303,1.7251291688931545,8.930077517005657,21.097803974313837,4.1426677003666335,3.622337080886521,0.8016065344680152,1.590549471147081
18,1.2195063709138383,1.7169685250549587,9.127599589845758,21.073559376537748,4.345916175839997,3.6158277964094445,0.8639712757216134,1.612641928366852
19,1.2198983635916723,1.7172180226502363,9.297593742887729,21.058708038286856,4.5282324189326175,3.629257291965413,0.8595327822720435,1.6900539636585246
20,1.212902500937208,1.7100608846563596,9.467634123516206,21.03468670909437,4.6738409720986285,3.66233193494199,0.8752438807667928,1.7576745676990184
21,1.2164930207159266,1.7134479126332132,9.657763893352131,21.020244246116558,4.861431432370982,3.7030693303651883,0.896949783885203,1.8175613790600806
22,1.2190934372472666,1.7157570259604853,9.82230770161031,21.006467988216926,5.0,3.7198566422749475,0.9511815567013597,1.8433249036824533
23,1.2263517565552928,1.7229402584284534,9.988287964372677,20.997634372410605,5.0,3.744819456622224,1.0265570084523696,1.8536303981992526
24,1.227376938209996,1.7237227553589156,10.162497139049071,20.98074845730735,5.0,3.731797119471209,1.0573651366164778,1.9004228548336837
25,1.2184773357225205,1.7146020612708472,10.323104085446497,20.954254689779823,5.0,3.7406659245983325,1.0672229738057621,1.9627268044164252
26,1.2218028718427336,1.717724877298698,10.491791936290102,20.935699058282655,5.0,3.751027104606975,1.1060145437743847,2.008830531840749
27,1.2165959618283524,1.7123337112295558,10.635065566384174,20.913228005371582,5.0,3.7840427987086884,1.1530535284905366,2.035635170412958
28,1.2246953196238322,1.7195811079605356,10.802858612049196,20.898632590504143,5.0,3.8227351389460993,1.1664645876153057,2.0974072686706338
29,1.2150528821346447,1.7096439355048856,10.95494709236259,20.86820126012351,5.0,3.8419692626723467,1.2473444356070087,2.0911514780697598
30,1.2041666257696098,1.6985246278383814,11.104614890109215,20.84074941218604,5.0,3.837310499271888,1.2705147410899778,2.1289713144481195
31,1.1973333773843378,1.6912642874886281,11.25231158578798,20.81640248958953,5.0,3.8576637426033162,1.2435818059577806,2.2126783569193647
32,1.214721970165288,1.7082412477356168,11.387894025250977,20.814991258413066,5.0,3.89573856160157,1.2926083329513731,2.2259505870142897
33,1.229017138648009,1.7223894827272266,11.528037802965612,20.8102329350504,5.0,3.917959588945083,1.3377432796292739,2.2444681735237726
34,1.212797755144622,1.7056980977211864,11.678969448566356,20.778071783712925,5.0,3.8853510912343983,1.359417392671012,2.283039875932138
35,1.203971793583241,1.696486767445754,11.835765130301162,20.74992190543994,5.0,3.902135044559411,1.3881249921056804,2.3209208658275524
36,1.2081908550064737,1.700157711711423,11.97558169389649,20.739082185951826,5.0,3.916103060177927,1.4065485790478796,2.3505205735860284
37,1.2016165686344416,1.693368099088612,12.113161571690043,20.71563598695021,5.0,3.9598152889297267,1.4341887187502071,2.3841232518881363
38,1.2025550470025748,1.6941099658905447,12.254643912603024,20.700544070221085,5.0,3.9991285721492082,1.4471861030618205,2.4276959628575763
39,1.204788765231131,1.6960908281670173,12.370944814360914,20.69128263736353,5.0,4.0,1.435694921838272,2.489621002429197
40,1.1989807943364277,1.6898944521901953,12.508432139365285,20.66918348237537,5.0,3.9841374358184223,1.4341235349500845,2.546402051847225
41,1.2025211821551778,1.693185686989972,12.641153230425227,20.657778423104055,5.0,3.9849387993917857,1.4705821695948509,2.562309073994525
42,1.2064503298814753,1.6967717743427138,12.770667934084434,20.649495228829743,5.0,4.0,1.4612812496037852,2.6152483833963034
43,1.2199395765076781,1.7100403240744215,12.886514971364424,20.651379272181014,5.0,4.0,1.4730046891983897,2.651634308205199
44,1.2150407223900834,1.7044730274514597,13.007278818122527,20.633663617593747,5.0,3.9986000785972755,1.4815522634784728,2.688511974950293
45,1.2235166579449548,1.7125777485500673,13.115081983986729,20.629391682903336,5.0,4.0,1.5171502236454186,2.7062428535159015
46,1.2025633222430068,1.691384088501859,13.230230424853985,20.59798279300146,5.0,3.9883012343316273,1.554106339408152,2.7202486827657744
47,1.198990803647621,1.687540275136055,13.357185324710322,20.580806805626125,5.0,4.0,1.5625107688808266,2.7643899610457403
48,1.2145548109219757,1.7026262575111997,13.479542370428744,20.583372454747426,5.0,3.996631666026432,1.5461867271751368,2.826467582940201
49,1.200844680765153,1.6887389984066596,13.59067607711166,20.562310245162568,5.0,4.0,1.5238840004693157,2.8851183967844856
