Epoch,Rm,Rout,Capacitance,Tm,Ai,P_max,O_hat,R_hat
0,1.2834635934061729,1.789023725150244,5.291468513633712,21.29972373488071,0.7985904070864266,3.258529187213411,0.9417947529839238,0.07183173591698949
1,1.2828839812731134,1.7876295453661288,5.608085700802235,21.302904288678118,1.0933681524816954,3.1125436421988404,0.9025416119581945,0.17994861562051703
2,1.297691622986961,1.8030141827849637,5.877714892702143,21.325904767791993,1.3194499565293112,3.018470781433378,0.835274780584679,0.26678974415072076
3,1.3097653290636218,1.815255354908336,6.113203393600083,21.343724085086688,1.524036765932536,2.9396034305932086,0.7469670291950807,0.34692214639055324
4,1.3009003305258795,1.8059949745813553,6.338364530961954,21.339958084713043,1.7586380538535233,2.8828909306906705,0.6160667600096252,0.4275064034250752
5,1.3094687899080637,1.8147683463588837,6.543060580736854,21.354380389107188,1.9530629191872972,2.893511948416687,0.5404907135638124,0.4823249133337317
6,1.3095181016213429,1.8147383205114445,6.728972065007812,21.357201895773475,2.1074270367459813,2.882306424217112,0.5467155203805043,0.5237455670573938
7,1.3106776907247066,1.8158467434126215,6.918461753424203,21.361145954218422,2.263869397270535,2.8514107709666847,0.5388277827142504,0.5692303758526123
8,1.2942471352729361,1.7988730160657913,7.103809590400676,21.34641936601663,2.402251421162064,2.822320794498005,0.5934511810756276,0.5974389151907644
9,1.3096564521207068,1.8145311567927485,7.278357889609079,21.364865527232215,2.5824716022352394,2.8341651319947228,0.5760103630786558,0.6472485074081005
10,1.3104876033872215,1.8152772004165871,7.45188393348851,21.36578580557676,2.7564382294863976,2.82133838370174,0.6137826800979846,0.6913496274723182
11,1.3107035921365422,1.8151267787873717,7.6252242425364605,21.365056113737516,2.9128116313684775,2.7942923240568,0.6664610545170236,0.7221730932933945
12,1.3037742873496256,1.8079362116380895,7.805081330565988,21.359328397353284,3.063298482424563,2.7955632180995007,0.6750311698417317,0.7649025086207606
13,1.3073703092515374,1.8115148702417612,7.962021739157984,21.36393368692993,3.2182453905050754,2.826770927589335,0.6961892712801884,0.8087239828392305
14,1.3008904745123726,1.804787461233282,8.12090565347721,21.356768345836077,3.3649768933473787,2.818557602550996,0.75096825482106,0.8355741654878615
15,1.3129577523194482,1.8169512101889016,8.275735110400054,21.369377590388613,3.52613170815736,2.837763962829657,0.7409754645493434,0.8812818711174831
16,1.3112450602209933,1.815081485376838,8.43194781140728,21.36625954889792,3.671130585100134,2.839918318483917,0.8193422270781103,0.9034135244873694
17,1.2959666780068888,1.7994722063910846,8.584580886467123,21.349905701490986,3.826612606562529,2.8346059374949326,0.8202027616768728,0.9547402171348779
18,1.3055487264055818,1.8089866396538374,8.7323884765743,21.35903691867695,3.972287053186456,2.877958819714988,0.826591466651965,1.0037802427217273
19,1.2951467871283295,1.7982874668379836,8.874573291291094,21.34553418181788,4.116924464708015,2.874293072513783,0.8926723857809591,1.0298605870837763
20,1.3013963010549736,1.8045449160444627,9.025802133839926,21.350306633021066,4.2803910853974,2.880329777762569,0.930823424688891,1.0640095375532546
21,1.2866835995292625,1.789614595792979,9.176037386594137,21.333337165719694,4.4218753916579665,2.8836952025038207,0.9723493189591701,1.0934249080125718
22,1.292618374625837,1.795511315312604,9.325479900530153,21.336396885353327,4.591906187386592,2.8993190551591423,1.0036399018064897,1.1296302356591827
23,1.2988915983780824,1.8017560995440285,9.454664006600867,21.33946918032824,4.728734980064153,2.93738084368026,1.0180843841956753,1.1729906368705034
24,1.2875513103993508,1.7902630626926253,9.590740593235346,21.324456154632276,4.878630080565075,2.9577459265250314,1.0689125097847603,1.1994785148276275
25,1.2828714305304905,1.7854716528518315,9.726497684754511,21.316858072794588,5.0,2.9742967499721127,1.0936622025859744,1.2322814147492294
26,1.2898212938105706,1.7922984263407524,9.851689155149217,21.319901822908616,5.0,3.014208727957075,1.1312017482349432,1.2626861840579962
27,1.2880268569353066,1.7904148506787565,9.988087604602674,21.314599739731214,5.0,3.0389776076539325,1.1789716753445907,1.287849059061201
28,1.2803430291599274,1.782627858193689,10.11942777528874,21.30365639005222,5.0,3.0463403150708195,1.210358508896472,1.3153111001709037
29,1.288631636506138,1.7908608141760016,10.251920142894523,21.30762045520198,5.0,3.0507012113948306,1.2486049449736403,1.3418105936636777
30,1.2931595504693774,1.795324906306348,10.387456193055463,21.308476738036287,5.0,3.0509219404700203,1.3087096442208537,1.3555277587377241
31,1.2874700666178638,1.7894934126861461,10.519494831218353,21.296795836039802,5.0,3.0523679479801267,1.3365376556492508,1.3874061110530609
32,1.2945078087189401,1.7963994532453682,10.649183118795154,21.300493168207332,5.0,3.0722310008203366,1.351859603347907,1.4228909950081439
33,1.278998084282472,1.7807124222326787,10.77205589745071,21.27999595302612,5.0,3.0759355933276296,1.3470261064189502,1.4704037108571704
34,1.2838451980706327,1.785511243737023,10.897985741286641,21.27987553545473,5.0,3.0747473964304155,1.3787927402663445,1.4941048621364434
35,1.2809325829572917,1.7824096611514393,11.01758678431207,21.272959663770074,5.0,3.081893980611476,1.3731304230593016,1.5337326392922985
36,1.2829506234838859,1.7842606903348472,11.148564768193484,21.269318399328842,5.0,3.0896544465040825,1.4066897077271863,1.5623009145466136
37,1.2769423168837655,1.7780974473544255,11.270469610794148,21.258137031776734,5.0,3.0940762212952873,1.4323881286779276,1.5912104986483013
38,1.2706704102849091,1.7717211211433312,11.385526863489382,21.248157935081966,5.0,3.135694385032201,1.4191701190716381,1.6392079104616526
