Epoch,Rm,Rout,Capacitance,Tm,Ai,P_max,O_hat,R_hat
0,1.058951875084448,1.5592444352129842,5.058345934621056,21.059776035822672,0.5552830691984043,3.057454130077831,0.06374929735212158,0.034858251325487734
1,1.1167412998569042,1.6182067560401239,5.113441475455184,21.121006410632194,0.6163726073489044,3.1154080793258556,0.02322049961845725,0.06968040176689946
2,1.1753561950337774,1.6788285329529258,5.16890144397992,21.185919321977053,0.6795531670010403,3.1758121176743215,0.036418758791874555,0.0955662302390024
3,1.2329335957654215,1.739045998412639,5.232926812796596,21.25240667762475,0.7613091849298108,3.223493461338956,0.06424874854889204,0.1154785692566275
4,1.2755779242204845,1.7840732208037062,5.306934410235411,21.30392406318019,0.8392362279148362,3.232116566875262,0.09453675666852171,0.1318077336441239
5,1.290259363066305,1.7996651887807724,5.375047787149766,21.322964302039168,0.9000140530675907,3.2106386677603376,0.11663069434252583,0.1486900382943952
6,1.2949646711575822,1.804659775974901,5.435543045287127,21.330074129741394,0.9546901453872143,3.1854610518638844,0.13169955628143415,0.16693466972472815
7,1.302696942131285,1.8128723275479353,5.496304112083705,21.34081121235663,1.0112762396391244,3.157022278816026,0.14115708749846848,0.18723419438269123
8,1.2995850108211278,1.809559715044861,5.550285557316482,21.338279904266308,1.05662203508833,3.1235051858415397,0.1550168708592591,0.19960811909001674
9,1.2986606047817506,1.808581824328047,5.604984713153275,21.338410590062967,1.0944493059107425,3.087229355592893,0.17257924934121688,0.20749563699409676
10,1.3066254214179431,1.8169798989089847,5.655053811512036,21.349435969382533,1.1346200762332455,3.0767055581438467,0.18468860907872808,0.2189190130153622
11,1.3054668378072976,1.8157507945594311,5.707677172448143,21.349476902814196,1.1742416342362405,3.048591417628949,0.19604672610889567,0.2266679959659904
12,1.3106833705219187,1.821238999973477,5.757758925652703,21.357053455212615,1.217014497435816,3.034142848840778,0.2048731390356578,0.2394197844340069
13,1.3036653980075004,1.813866242761451,5.806027225503791,21.350110123602352,1.2525118753218139,3.0025401005923,0.21976273495324006,0.24536339872596452
14,1.3063576144056626,1.8166790991364623,5.857723419612289,21.354539878999564,1.3008954557457404,2.979247334407134,0.22399460350086364,0.26093376632433385
15,1.309106660621485,1.8195508720538471,5.904545899387468,21.358900845457438,1.340778570986794,2.96441547767988,0.2324474854600533,0.27138121366753876
