Epoch,Rm,Rout,Capacitance,Tm,Ai,P_max,O_hat,R_hat
0,1.321237671603748,1.2841843046445773,13.97044728971973,21.79230181801381,3.3150829839318363,3.346297715321825,0.7874346225137177,0.15717854719027344
1,1.4596946228614383,1.4217489847118967,14.097771392120954,21.961523983256093,3.5720282051495644,3.5160498558116418,0.6079888674522262,0.35882228602937827
2,1.4468284233533308,1.4090054553425984,14.198402786586302,21.939389502773942,3.7069552425852663,3.4848230009022854,0.6003434049670808,0.4711861694897816
3,1.4396415300025927,1.4018823540010292,14.313498193883913,21.925409143255255,3.8741884826717463,3.4709935609268063,0.6282435644597598,0.5516117153265984
4,1.4454154183231884,1.4076114614224258,14.432988559774167,21.928897371291225,4.024975232786559,3.4797986662631653,0.6655477393755427,0.6131664460763943
5,1.4467931291537377,1.4089793080227238,14.555973358413107,21.926106960824015,4.177720674987218,3.472514746361256,0.6962130708257724,0.6786437520545751
6,1.4448042755913224,1.407008065525286,14.67776650623801,21.91838725207105,4.329915887450455,3.4777262458183493,0.7849845108727752,0.7202959715669173
7,1.4413355509997812,1.403568953415604,14.813506835017082,21.907882735104423,4.4949048864725265,3.4701943499832573,0.8116571793807946,0.7751655960719045
8,1.4421592938386938,1.4043887648773614,14.955203890223391,21.902782472195263,4.655680873383495,3.475071665243431,0.8338329006246616,0.8366489240027921
9,1.433216539532187,1.3955161242061431,15.0,21.886044145953388,4.772971435130224,3.463991268696098,0.8684175535512363,0.8774742323174326
10,1.4394132164085274,1.401669458236864,15.0,21.888543300305145,4.955896507954868,3.4791576761706406,0.8791447085913401,0.9297882493180436
11,1.4476651283873156,1.4098641776062786,15.0,21.892846536916036,5.0,3.493688944250734,0.9120735494378375,0.9712825076370468
12,1.448798943832097,1.410991367011812,15.0,21.886911993844755,5.0,3.4816989954201283,0.9478921354952976,1.0116388882503993
13,1.4494745661438633,1.411664534023595,15.0,21.880712527677503,5.0,3.462331611840681,0.9813120248566879,1.0502205476468218
14,1.4446188086254894,1.4068459156775956,15.0,21.86796839161044,5.0,3.4434771072442705,1.0105763697009023,1.0877834867760718
15,1.4469201113912304,1.4091356677217088,15.0,21.864800741886697,5.0,3.4319980457933243,1.0189594539449025,1.1303562791497663
16,1.458851506269333,1.4209934630617205,15.0,21.87258526821639,5.0,3.411221453554311,1.0163289948392837,1.1782949911655676
17,1.4549032584364279,1.4170746764246331,15.0,21.86205771953912,5.0,3.446577789394284,1.0140060749333215,1.234316123596054
18,1.4526951531205272,1.41488487458894,15.0,21.85308452218457,5.0,3.4732518373815453,1.0467578843322487,1.2640680384843457
