,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,35.95850534012218,0,5.2381427578541215,1.3278691891160253,0.8747698405616399,0.020449338445577586,,,0.00039598351393714196
