Epoch,Rm,Rout,Capacitance,Tm,Ai,P_max,O_hat,R_hat
0,2.031439193444764,2.1530437412026964,6.108179483150225,20.903610302170705,0.9623922567817521,2.223008527383228,1.1142255414391626,1e-08
1,1.7303055189905163,1.8550089770700233,6.294066968676524,20.649904351280743,0.7648164008503259,1.9776648956984737,1.4285872630972585,0.034021274050471624
2,1.5803622777459618,1.7082801275791881,6.404414692851821,20.541649638451947,0.8141212013744599,1.9047905488134735,1.601417717901483,0.27586664917439474
3,1.5781972261112054,1.7061650866588935,6.508296708292921,20.542230339577515,0.9707533068400978,1.9789157188532298,1.5111103376221777,0.4211403508695695
4,1.5721337891418132,1.700284712272096,6.619074329848435,20.539844555756524,1.1318940294566735,2.0476169938691946,1.4497723229850055,0.5273466240873771
5,1.5690830142235164,1.6973080672832652,6.73544106091167,20.540518680147798,1.330564463084488,2.13229883134773,1.2778171570236159,0.6657502062155042
6,1.5518023996125456,1.6804965906448874,6.854857645890602,20.531460892040943,1.5234463814761643,2.192888691749624,1.1052491416527555,0.7912914770981714
7,1.5512225738129053,1.6798629713828894,6.985837000684573,20.533433404499657,1.7414789834493953,2.2473444056007117,0.9383799275425383,0.8986082073048184
8,1.5487027563218467,1.6773928397943012,7.11525898672692,20.533704860608626,1.9162729715375049,2.312758807216789,0.8418046712933376,0.9769837640956935
9,1.549772341857277,1.6783934197676937,7.249042840177488,20.536104478749124,2.1317389865334864,2.352801403048935,0.7891489574014204,1.0403818824071285
10,1.5440567622755361,1.6727837584360206,7.372010226667731,20.533285113495293,2.305179589989664,2.4073327358486027,0.8168145678058003,1.0781855670879819
11,1.520759584023058,1.650030944080399,7.49774903740335,20.5185127506079,2.4672952465361258,2.4320657060470365,0.7995353938038403,1.1254716455675071
12,1.5340128496290648,1.662931465962334,7.630443647557456,20.529305849611358,2.6524617630366576,2.4709830786105442,0.7728556891655316,1.1765696193927253
13,1.5204244848269721,1.649624566419902,7.757775624387441,20.521385359908983,2.823273952001076,2.5191999930950546,0.7662997820132637,1.2242672776058954
14,1.5271761205827876,1.656207329481232,7.884878942367391,20.527506892513355,3.032268673567758,2.54957161989057,0.7585748478301803,1.26501802537815
15,1.520180962531301,1.6493507036498707,8.016458092739112,20.522554762691573,3.2281841242119955,2.5684565971152042,0.8198328951122955,1.2890251318155452
16,1.5084733574253968,1.6378431317017046,8.141336691022314,20.513604893939426,3.4031897718983544,2.5850342473488395,0.8516869652622383,1.321862498243142
17,1.5060185823332355,1.6354109419015916,8.27166642923096,20.511791947623028,3.6009987940668515,2.612724831255156,0.8950285471395256,1.3543149865889792
18,1.5176807220686124,1.6467805186099287,8.396608816230664,20.519508778374163,3.753687060510133,2.6503929387913834,0.9575992617458248,1.3742792055003075
19,1.50760520166083,1.636864637801013,8.51819208880324,20.511903433635435,3.9154567406760967,2.6759479804689357,1.0194129845246382,1.3899588130808296
20,1.5143871026505331,1.6434764018860266,8.642921338559717,20.515772549536937,4.093171722508917,2.706954254158352,1.025998197288476,1.439851535944364
21,1.5004667180134683,1.629787535204193,8.766719741471487,20.503989925986243,4.249651791946303,2.7054981607701336,1.0613463398164618,1.4750757028056294
22,1.4991672871239563,1.6284978369253558,8.880225486249655,20.502845534278705,4.3951363333984155,2.734145999871442,1.0932020392934703,1.5005293325816647
23,1.4929927306144055,1.622427905431626,8.995624061492153,20.49744939498118,4.552816997973611,2.7710920615072947,1.1153204739713154,1.5373688289452372
24,1.5013499797124836,1.6305832752979108,9.11948368153924,20.50271669364702,4.727031066558365,2.810179631226987,1.151747548017806,1.567305399024993
25,1.497570730667365,1.6268597950820598,9.236001050342127,20.49934413914722,4.878070713885243,2.858662932905301,1.1649805669659066,1.6109620438404386
26,1.4796131261138172,1.6091927842191436,9.353697659511562,20.48376154731576,5.019503370929477,2.8738224674935346,1.194386476997765,1.6431630276363898
27,1.4964046501025454,1.6256314913620715,9.473935412473084,20.493401780791775,5.183690165871904,2.897025950513448,1.2611962958581453,1.6583036557910995
28,1.4864796933664777,1.6158431291494764,9.596020578708972,20.48287331668946,5.334552960323884,2.902753806106704,1.3040758514803663,1.6844367882225
29,1.4777522382941388,1.6072395668928507,9.710562196166892,20.472833250531465,5.501770491726277,2.9269327931852382,1.3642723289150922,1.7048607941020042
30,1.4821142248729189,1.6114630454492114,9.832809402420375,20.473589260743758,5.675633192138712,2.9723627677200812,1.398092032140517,1.738127961109733
31,1.4870295829542386,1.616231252304002,9.950276712367858,20.47520339307262,5.837868443071681,3.0081133131640465,1.4224120357745051,1.7702895962775254
32,1.4829670756573377,1.6122031288873135,10.069743719232166,20.469605016710023,5.9960419469712845,3.0187219068658524,1.4268411894843305,1.8192652327686871
33,1.471033642044218,1.6004127260321597,10.185835575448738,20.45774707022823,6.16790208797255,3.0259609533955643,1.4703308163215323,1.8357838453291326
34,1.47612789950595,1.6053574736864649,10.300789867167131,20.458186931462894,6.320182043065484,3.0440401265774746,1.5104006787697093,1.8551952627979627
35,1.4721864120195696,1.6014385724464568,10.41848252125226,20.450953675363138,6.466948567477113,3.040148939793167,1.572865490268823,1.8625000250138815
36,1.4857712055029966,1.6148176061556798,10.53337874704371,20.458450071069194,6.63479862349803,3.056780683657147,1.5809609007214422,1.9083291016809123
37,1.4694165389501572,1.5986608427536118,10.644692663671812,20.441892905473974,6.756316832876926,3.0808813448655687,1.6270421682209975,1.930223555156102
38,1.4717372284409747,1.6009330201797674,10.758715917489775,20.44064148029845,6.9075481055923404,3.0972991442764535,1.6510045208516233,1.9614784211952463
39,1.4837306722454413,1.6127152706305221,10.871470677110615,20.446507452225337,7.062404962321647,3.1327260920742153,1.662215431635872,2.0023756177703342
40,1.4659003024754003,1.5950365734637642,10.983052285146817,20.427273509898868,7.2008399206045155,3.1459429617567527,1.6841142737562598,2.0345326829537935
41,1.4752879584002425,1.6042415439715116,11.102210086516378,20.43024771360967,7.389012347789944,3.1512649642569692,1.7339228157649678,2.043445062395443
42,1.4668466256211372,1.5958527299761787,11.21736413415466,20.418893487791074,7.538044751234492,3.154741260851309,1.7725086624404247,2.066040460128319
43,1.4608883017790935,1.589923098999115,11.32411582091798,20.41080612468488,7.6915150628102475,3.169121823502079,1.7652901421388676,2.113547257070945
44,1.4631274916728259,1.5920940031434359,11.435726073799229,20.408627577551066,7.853497530244547,3.168743427539117,1.810573851677142,2.119432058430956
45,1.4605615362010027,1.5895240350286197,11.538614425569698,20.40191221795506,8.009603879015106,3.173968051206715,1.836406228163615,2.1465402711276327
46,1.4609926713412493,1.5899225531526922,11.650202099085778,20.396693050554926,8.179503913499884,3.158583277722675,1.8714802421860304,2.164805672603107
47,1.4635376604959884,1.5923916554528603,11.763452270986718,20.393205985309905,8.310365088758717,3.153084770564694,1.8893774428287213,2.1997322151415655
48,1.472401709693357,1.6011408647234722,11.870162188262446,20.396200237697244,8.440324434553576,3.1713987932504524,1.8684704193401591,2.2629458827414832
49,1.4611018068954051,1.5899230975562553,11.981805434750118,20.382572731797765,8.58303323564305,3.1870627283080766,1.8903703235128038,2.2893426617747226
