,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,43.9959432202317,0,5.147830905240009,1.304975134478346,0.8596877611750833,0.020461391425368968,,,0.0001825375097591529
