,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,49.10000985343203,0,5.161639794392298,1.3084756878784503,0.8619938456635148,0.02028098174693343,,,0.00040128517088031926
