date,rmse_loss
2021-02-16,0.1618064832753952
2021-02-17,0.06275430915561607
2021-02-18,0.12306411889314356
2021-02-19,0.14769850843552457
2021-02-20,0.25976053479201444
2021-02-21,0.17335600220171132
2021-02-22,0.17682266320355286
2021-02-23,0.07503870927116094
2021-02-24,0.08121356139677113
2021-02-25,0.12571405583527437
2021-02-26,0.15851535454121204
2021-02-27,0.16273513110852444
2021-02-28,0.14473551761273806
2021-03-01,0.14079854449860604
2021-03-02,0.1049761482671527
2021-03-03,0.11310770020919023
2021-03-04,0.1921915119211217
2021-03-05,0.17034713185662956
2021-03-06,0.16334494944277245
2021-03-07,0.14899610588527154
2021-03-08,0.168525636498129
2021-03-09,0.12528797810086612
2021-03-10,0.08363322632339608
2021-03-11,0.1117657799009708
2021-03-12,0.1371959270655279
2021-03-13,0.16751567380659457
2021-03-14,0.2213796223632528
2021-03-15,0.22264796922845542
2021-03-16,0.13178023887921425
