,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,147.9157505830528,0,4.688755913738067,1.1885996241326007,0.7830222375942585,0.02066181593894546,,,0.0003958921594754587
