,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.24580452247298,0,5.098797611857794,1.2925451946059545,0.8514992011802535,0.020521431336834307,,,0.0003655662028322357
