,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,46.65482474144992,0,5.140236749976043,1.3030500161189285,0.8584195372459998,0.020454920225139284,,,0.0003726724960693717
