,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,45.322543308857696,0,5.223994393037459,1.3242825786350012,0.8724070636372583,0.020462271848908774,,,0.0002201000411381536
