,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,146.37609628781323,0,4.746126179245001,1.2031429864386094,0.7926030719339171,0.020674121592662485,,,0.0003950786490592344
