,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.43620840071509,0,5.143158100627498,1.3037905785090727,0.858907402804793,0.020430597399926566,,,0.0003648344338611536
