timestamp,reaPHeaPum_y,reaCOP_y,reaTSetCoo_y,reaTSetHea_y,reaTZon_y,weaSta_reaWeaHGloHor_y,weaSta_reaWeaTDryBul_y,weaSta_reaWeaTWetBul_y
2021-01-16 23:30:00,1979.8921,3.0361888,297.15,294.15,294.1524,0.0,275.7823,274.66223
2021-01-17 00:00:00,1950.6726,3.014122,297.15,294.15,294.22043,0.0,276.15,274.65436
2021-01-17 00:30:00,1931.8951,2.9587703,297.15,294.15,294.2559,0.0,275.6441,274.31198
2021-01-17 01:00:00,1937.9133,2.9317667,297.15,294.15,294.26587,0.0,275.15,273.9723
2021-01-17 01:30:00,1947.1414,2.9223666,297.15,294.15,294.27426,0.0,274.90433,273.79892
2021-01-17 02:00:00,1957.6449,2.9142122,297.15,294.15,294.27972,0.0,274.65,273.62152
2021-01-17 02:30:00,1975.6923,2.9100924,297.15,294.15,294.27762,0.0,274.33594,273.4164
2021-01-17 03:00:00,2000.0774,2.9123077,297.15,294.15,294.27142,0.0,274.05,273.2279
2021-01-17 03:30:00,2024.8717,2.91969,297.15,294.15,294.26746,0.0,273.8719,273.0884
2021-01-17 04:00:00,2046.8647,2.9269028,297.15,294.15,294.2671,0.0,273.75,272.9977
2021-01-17 04:30:00,2065.9614,2.9320362,297.15,294.15,294.26913,0.0,273.64508,272.9536
2021-01-17 05:00:00,2082.5532,2.935358,297.15,294.15,294.2727,0.0,273.55,272.92032
2021-01-17 05:30:00,2096.6272,2.938825,297.15,294.15,294.2779,0.0,273.4943,272.89838
2021-01-17 06:00:00,2107.1938,2.9404526,297.15,294.15,294.2848,0.0,273.45,272.88065
2021-01-17 06:30:00,2115.1157,2.9222949,297.15,294.15,294.28848,0.0,273.10437,272.685
2021-01-17 07:00:00,2124.1782,2.9036963,297.15,294.15,294.28983,0.0,272.75,272.47552
2021-01-17 07:30:00,2156.0728,2.9426093,297.15,294.15,294.28195,0.0,273.06064,272.6269
2021-01-17 08:00:00,2182.4407,2.9813604,297.15,294.15,294.28278,1.6931819,273.45,272.82324
2021-01-17 08:30:00,2170.4573,2.95748,297.15,294.15,294.30408,6.0,273.26334,272.7096
2021-01-17 09:00:00,2138.9917,2.9251027,297.15,294.15,294.3362,22.605732,273.15,272.64508
2021-01-17 09:30:00,2045.2894,2.8712766,297.15,294.15,294.41382,61.0,273.4612,272.882
2021-01-17 10:00:00,1855.8975,2.7189374,297.15,294.15,294.5482,114.910995,273.95,273.24973
2021-01-17 10:30:00,1569.7443,2.3469095,297.15,294.15,294.72653,176.0,274.55814,273.69397
2021-01-17 11:00:00,1208.9137,1.4544479,297.15,294.15,294.92487,245.21997,275.25,274.1934
2021-01-17 11:30:00,0.0,1.0,297.15,294.15,295.18542,311.0,276.07233,274.7846
2021-01-17 12:00:00,0.0,1.0,297.15,294.15,295.4378,359.54285,277.05,275.49496
2021-01-17 12:30:00,0.0,1.0,297.15,294.15,295.7406,400.0,278.39532,276.49252
2021-01-17 13:00:00,0.0,1.0,297.15,294.15,296.06387,437.55136,279.75,277.46484
2021-01-17 13:30:00,0.0,1.0,297.15,294.15,296.38852,468.0,280.722,278.1441
2021-01-17 14:00:00,0.0,1.0,297.15,294.15,296.72992,480.2152,281.45,278.66782
2021-01-17 14:30:00,0.0,1.0,297.15,294.15,297.019,472.0,281.98895,279.10855
2021-01-17 15:00:00,0.0,1.0,297.15,294.15,297.25543,451.12585,282.45,279.47128
2021-01-17 15:30:00,0.0,1.0,297.15,294.15,297.39127,414.0,282.8625,279.6626
2021-01-17 16:00:00,0.0,1.0,297.15,294.15,297.4269,363.0652,283.15,279.72385
2021-01-17 16:30:00,0.0,1.0,297.15,294.15,297.36853,303.0,283.21393,279.58832
2021-01-17 17:00:00,0.0,1.0,297.15,294.15,297.2406,234.27837,283.15,279.53763
2021-01-17 17:30:00,0.0,1.0,297.15,294.15,297.081,165.0,283.07355,279.70334
2021-01-17 18:00:00,0.0,1.0,297.15,294.15,296.92444,99.9711,282.85,279.7358
2021-01-17 18:30:00,0.0,1.0,297.15,294.15,296.66217,44.0,282.43124,279.58813
2021-01-17 19:00:00,0.0,1.0,297.15,294.15,296.38382,11.193632,281.95,279.37488
2021-01-17 19:30:00,0.0,1.0,297.15,294.15,296.14294,2.0,281.45,279.08188
2021-01-17 20:00:00,0.0,1.0,297.15,294.15,295.935,0.6265432,280.95,278.71976
2021-01-17 20:30:00,0.0,1.0,297.15,294.15,295.7407,0.0,280.45,278.30634
2021-01-17 21:00:00,0.0,1.0,297.15,294.15,295.55078,0.0,279.95,277.8843
2021-01-17 21:30:00,0.0,1.0,297.15,294.15,295.3775,0.0,279.605,277.70987
2021-01-17 22:00:00,0.0,1.0,297.15,294.15,295.22382,0.0,279.35,277.56345
2021-01-17 22:30:00,0.0,1.0,297.15,294.15,295.06818,0.0,278.995,277.1961
2021-01-17 23:00:00,0.0,1.0,297.15,294.15,294.9089,0.0,278.65,276.839
2021-01-17 23:30:00,0.0,1.0,297.15,294.15,294.7638,0.0,278.575,276.73242
2021-01-18 00:00:00,0.0,1.0,297.15,294.15,294.634,0.0,278.55,276.6722
2021-01-18 00:30:00,0.0,1.0,297.15,294.15,294.5019,0.0,278.26028,276.4591
2021-01-18 01:00:00,1142.6931,1.2345532,297.15,294.15,294.37238,0.0,277.95,276.26282
2021-01-18 01:30:00,1215.7971,1.5717567,297.15,294.15,294.3119,0.0,277.8897,276.09042
2021-01-18 02:00:00,1296.4836,1.8797753,297.15,294.15,294.2579,0.0,277.75,275.93365
2021-01-18 02:30:00,1391.0848,2.1663644,297.15,294.15,294.20242,0.0,277.09644,275.58612
2021-01-18 03:00:00,1487.8606,2.3930266,297.15,294.15,294.15518,0.0,276.35,275.1748
2021-01-18 03:30:00,1582.0852,2.5690792,297.15,294.15,294.11987,0.0,275.80045,274.9613
2021-01-18 04:00:00,1665.1356,2.6905024,297.15,294.15,294.10095,0.0,275.35,274.79205
2021-01-18 04:30:00,1736.898,2.7870164,297.15,294.15,294.09766,0.0,275.27698,274.7014
2021-01-18 05:00:00,1795.1346,2.8540206,297.15,294.15,294.10645,0.0,275.25,274.5699
2021-01-18 05:30:00,1848.393,2.8722074,297.15,294.15,294.1105,0.0,274.54935,273.92307
2021-01-18 06:00:00,1906.5574,2.8909056,297.15,294.15,294.1104,0.0,273.95,273.36734
2021-01-18 06:30:00,1941.7203,2.910963,297.15,294.15,294.13425,0.0,273.90872,273.335
2021-01-18 07:00:00,1143.4435,1.1850723,303.15,288.15,294.17203,0.0,273.95,273.36734
2021-01-18 07:30:00,1114.354,1.0869818,303.15,288.15,294.0893,0.0,274.0504,273.41165
2021-01-18 08:00:00,1149.2383,1.2386299,303.15,288.15,293.9719,1.3392857,274.15,273.44327
2021-01-18 08:30:00,1234.0586,1.5660439,303.15,288.15,293.83817,5.0,274.01437,273.31625
2021-01-18 09:00:00,1335.8163,1.8929229,303.15,288.15,293.71814,22.518473,273.85,273.15292
2021-01-18 09:30:00,1391.6914,2.057805,303.15,288.15,293.6618,58.0,274.15652,273.3416
2021-01-18 10:00:00,1358.8838,1.9914112,303.15,288.15,293.6905,112.01724,275.05,274.0028
2021-01-18 10:30:00,1189.7224,1.4333239,303.15,288.15,293.8194,162.0,276.55356,275.1664
2021-01-18 11:00:00,0.0,1.0,303.15,288.15,293.96558,194.5,278.05,276.2833
2021-01-18 11:30:00,0.0,1.0,303.15,288.15,294.0593,227.0,279.19318,277.06213
2021-01-18 12:00:00,0.0,1.0,303.15,288.15,294.14835,259.5,280.25,277.7575
2021-01-18 12:30:00,0.0,1.0,303.15,288.15,294.26434,292.0,281.21945,278.41418
2021-01-18 13:00:00,0.0,1.0,303.15,288.15,294.37732,284.69318,282.05,279.02783
2021-01-18 13:30:00,0.0,1.0,303.15,288.15,294.41266,264.0,282.6611,279.52356
2021-01-18 14:00:00,0.0,1.0,303.15,288.15,294.46045,277.70456,283.05,279.82092
2021-01-18 14:30:00,0.0,1.0,303.15,288.15,294.5642,292.0,283.30365,279.95227
2021-01-18 15:00:00,0.0,1.0,303.15,288.15,294.6652,299.35226,283.55,280.07306
2021-01-18 15:30:00,0.0,1.0,303.15,288.15,294.75113,281.0,283.88455,280.2473
2021-01-18 16:00:00,0.0,1.0,303.15,288.15,294.75552,228.10583,284.15,280.49988
2021-01-18 16:30:00,0.0,1.0,303.15,288.15,294.67502,172.0,283.8536,280.43335
2021-01-18 17:00:00,0.0,1.0,303.15,288.15,294.5341,121.30364,283.35,280.17798
2021-01-18 17:30:00,0.0,1.0,303.15,288.15,294.38217,73.0,283.12137,280.15918
2021-01-18 18:00:00,0.0,1.0,303.15,288.15,294.2334,34.28552,282.85,280.09753
2021-01-18 18:30:00,0.0,1.0,303.15,288.15,294.068,13.0,282.35782,279.7046
2021-01-18 19:00:00,0.0,1.0,303.15,288.15,293.90317,4.333061,281.85,279.28458
2021-01-18 19:30:00,0.0,1.0,303.15,288.15,293.7595,1.0,281.52344,279.20523
2021-01-18 20:00:00,2045.0516,3.9265888,297.15,294.15,293.63687,0.3469388,281.15,279.15103
2021-01-18 20:30:00,2184.428,3.6813004,297.15,294.15,293.68924,0.0,280.65,279.06247
2021-01-18 21:00:00,2216.5386,3.605765,297.15,294.15,293.80652,0.0,280.15,278.93237
2021-01-18 21:30:00,2153.4634,3.4705799,297.15,294.15,293.96234,0.0,279.65,278.50327
2021-01-18 22:00:00,2053.705,3.3149202,297.15,294.15,294.1091,0.0,279.15,278.05353
2021-01-18 22:30:00,1958.1954,3.166503,297.15,294.15,294.22153,0.0,278.65,277.79398
2021-01-18 23:00:00,1887.5165,3.046075,297.15,294.15,294.29333,0.0,278.15,277.52206
2021-01-18 23:30:00,1834.6687,2.9564269,297.15,294.15,294.34003,0.0,277.845,277.39438
2021-01-19 00:00:00,1785.9241,2.8813171,297.15,294.15,294.37634,0.0,277.75,277.4082
2021-01-19 00:30:00,1737.9185,2.8075626,297.15,294.15,294.40506,0.0,277.71335,277.39203
2021-01-19 01:00:00,1692.249,2.737338,297.15,294.15,294.42673,0.0,277.75,277.4082
2021-01-19 01:30:00,1649.327,2.6737876,297.15,294.15,294.44308,0.0,277.94333,277.56418
2021-01-19 02:00:00,1609.426,2.6117232,297.15,294.15,294.45377,0.0,278.15,277.7327
2021-01-19 02:30:00,1588.128,2.5739987,297.15,294.15,294.44717,0.0,278.13333,277.68134
2021-01-19 03:00:00,1596.1378,2.5799847,297.15,294.15,294.41846,0.0,277.75,277.27048
2021-01-19 03:30:00,1639.7035,2.6353498,297.15,294.15,294.36703,0.0,277.00916,276.52945
2021-01-19 04:00:00,1717.6823,2.732593,297.15,294.15,294.3001,0.0,276.25,275.7996
2021-01-19 04:30:00,1806.0403,2.823962,297.15,294.15,294.23938,0.0,275.58423,275.2467
2021-01-19 05:00:00,1893.3468,2.891485,297.15,294.15,294.19138,0.0,274.95,274.7074
2021-01-19 05:30:00,1978.9159,2.941081,297.15,294.15,294.1546,0.0,274.3841,274.14755
2021-01-19 06:00:00,2054.7097,2.9797535,297.15,294.15,294.13525,0.0,274.05,273.817
2021-01-19 06:30:00,2106.5588,3.0073872,297.15,294.15,294.14148,0.0,273.99518,273.76276
2021-01-19 07:00:00,1309.1158,1.6793846,303.15,288.15,294.16565,0.0,274.05,273.817
2021-01-19 07:30:00,1276.1171,1.6714576,303.15,288.15,294.08423,0.0,274.15482,273.9207
2021-01-19 08:00:00,1296.115,1.7476716,303.15,288.15,293.97916,1.8295455,274.25,274.01486
2021-01-19 08:30:00,1365.1461,1.9538103,303.15,288.15,293.8571,7.0,274.1755,273.94116
2021-01-19 09:00:00,1438.1992,2.1421447,303.15,288.15,293.75735,26.881392,274.05,273.817
2021-01-19 09:30:00,1423.2986,2.111595,303.15,288.15,293.74893,74.0,274.10825,273.8966
2021-01-19 10:00:00,1299.1825,1.7806209,303.15,288.15,293.82904,136.86324,274.45,274.21274
2021-01-19 10:30:00,0.0,1.0,303.15,288.15,294.00613,200.0,275.66937,275.25378
2021-01-19 11:00:00,0.0,1.0,303.15,288.15,294.21906,261.7912,276.95,276.2853
2021-01-19 11:30:00,0.0,1.0,303.15,288.15,294.43317,322.0,277.48907,276.60266
2021-01-19 12:00:00,0.0,1.0,303.15,288.15,294.69495,371.2148,278.05,276.93
2021-01-19 12:30:00,0.0,1.0,303.15,288.15,294.96973,412.0,278.73953,277.49725
2021-01-19 13:00:00,0.0,1.0,303.15,288.15,295.26636,450.6698,279.45,278.11398
2021-01-19 13:30:00,0.0,1.0,303.15,288.15,295.58923,480.0,280.26202,278.46808
2021-01-19 14:00:00,0.0,1.0,303.15,288.15,295.92914,487.57626,281.05,278.81116
2021-01-19 14:30:00,0.0,1.0,303.15,288.15,296.19748,474.0,281.40427,279.17426
2021-01-19 15:00:00,0.0,1.0,303.15,288.15,296.37405,450.5666,281.65,279.44415
2021-01-19 15:30:00,0.0,1.0,303.15,288.15,296.48196,416.0,282.28198,279.9426
2021-01-19 16:00:00,0.0,1.0,303.15,288.15,296.5418,370.65714,282.85,280.36615
2021-01-19 16:30:00,0.0,1.0,303.15,288.15,296.51706,314.0,283.07962,280.42126
2021-01-19 17:00:00,0.0,1.0,303.15,288.15,296.41074,244.13577,283.15,280.36716
2021-01-19 17:30:00,0.0,1.0,303.15,288.15,296.25815,173.0,283.12967,280.49326
2021-01-19 18:00:00,0.0,1.0,303.15,288.15,296.12927,108.612015,283.05,280.6377
2021-01-19 18:30:00,0.0,1.0,303.15,288.15,295.91263,53.0,282.87418,280.56445
2021-01-19 19:00:00,0.0,1.0,303.15,288.15,295.6593,16.318644,282.55,280.3566
2021-01-19 19:30:00,0.0,1.0,303.15,288.15,295.42184,3.0,281.81152,279.8968
2021-01-19 20:00:00,0.0,1.0,297.15,294.15,295.20013,0.8835617,281.05,279.3857
2021-01-19 20:30:00,0.0,1.0,297.15,294.15,295.07184,0.0,280.66922,278.99887
2021-01-19 21:00:00,0.0,1.0,297.15,294.15,294.91364,0.0,280.45,278.74393
2021-01-19 21:30:00,0.0,1.0,297.15,294.15,294.76593,0.0,280.41647,278.77097
2021-01-19 22:00:00,0.0,1.0,297.15,294.15,294.63147,0.0,280.35,278.80878
2021-01-19 22:30:00,0.0,1.0,297.15,294.15,294.50034,0.0,280.0893,278.76083
2021-01-19 23:00:00,1153.778,1.30724,297.15,294.15,294.3787,0.0,279.85,278.723
2021-01-19 23:30:00,1239.784,1.6977273,297.15,294.15,294.3097,0.0,279.7,278.58557
2021-01-20 00:00:00,1317.0911,1.9893296,297.15,294.15,294.2611,0.0,279.55,278.4361
2021-01-20 00:30:00,1385.4907,2.2072175,297.15,294.15,294.2289,0.0,279.3625,278.42712
2021-01-20 01:00:00,1441.2505,2.3608556,297.15,294.15,294.213,0.0,279.25,278.44638
2021-01-20 01:30:00,1477.6364,2.4502962,297.15,294.15,294.21524,0.0,279.25,278.44638
2021-01-20 02:00:00,1500.1158,2.498987,297.15,294.15,294.2271,0.0,279.25,278.44638
2021-01-20 02:30:00,1512.2543,2.520922,297.15,294.15,294.24408,0.0,279.25,278.44638
2021-01-20 03:00:00,1512.6755,2.5150247,297.15,294.15,294.26596,0.0,279.25,278.44638
2021-01-20 03:30:00,1512.3673,2.5055633,297.15,294.15,294.28293,0.0,279.14166,278.415
2021-01-20 04:00:00,1522.2128,2.521328,297.15,294.15,294.2892,0.0,279.05,278.3991
2021-01-20 04:30:00,1526.7383,2.5305622,297.15,294.15,294.29935,0.0,279.14334,278.49002
2021-01-20 05:00:00,1523.7573,2.5234506,297.15,294.15,294.31277,0.0,279.25,278.59396
2021-01-20 05:30:00,1520.569,2.5147438,297.15,294.15,294.32312,0.0,279.29938,278.64206
2021-01-20 06:00:00,1519.078,2.5105972,297.15,294.15,294.3301,0.0,279.35,278.6914
2021-01-20 06:30:00,1515.6147,2.5037744,297.15,294.15,294.33743,0.0,279.45312,278.72687
2021-01-20 07:00:00,0.0,1.0,303.15,288.15,294.34445,0.0,279.55,278.73688
2021-01-20 07:30:00,0.0,1.0,303.15,288.15,294.23093,0.0,279.5375,278.7061
2021-01-20 08:00:00,0.0,1.0,303.15,288.15,294.08966,1.391129,279.45,278.64005
2021-01-20 08:30:00,0.0,1.0,303.15,288.15,293.93225,5.0,279.2975,278.56454
2021-01-20 09:00:00,0.0,1.0,303.15,288.15,293.77914,16.008871,279.15,278.49652
2021-01-20 09:30:00,1203.1516,1.5316076,303.15,288.15,293.68713,34.0,279.105,278.47464
2021-01-20 10:00:00,1251.5468,1.7356012,303.15,288.15,293.64432,62.79363,279.15,278.49652
2021-01-20 10:30:00,1265.1886,1.7907494,303.15,288.15,293.63614,89.0,279.2743,278.51163
2021-01-20 11:00:00,1266.835,1.7994295,303.15,288.15,293.63812,89.35784,279.45,278.5654
2021-01-20 11:30:00,1275.1423,1.8347578,303.15,288.15,293.635,88.0,279.66904,278.77484
2021-01-20 12:00:00,1273.4879,1.832218,303.15,288.15,293.6403,100.410065,279.95,279.04807
2021-01-20 12:30:00,1248.3467,1.7377242,303.15,288.15,293.66193,112.0,280.3889,279.30164
2021-01-20 13:00:00,1202.4246,1.5452071,303.15,288.15,293.6935,119.41346,280.85,279.5994
2021-01-20 13:30:00,1160.2002,1.3481808,303.15,288.15,293.71506,124.0,281.19028,279.96396
2021-01-20 14:00:00,1138.7095,1.2402598,303.15,288.15,293.71695,124.65278,281.35,280.15692
2021-01-20 14:30:00,1143.3356,1.2650236,303.15,288.15,293.69986,122.0,281.35,280.15692
2021-01-20 15:00:00,1161.8008,1.3597447,303.15,288.15,293.6765,116.748535,281.35,280.15692
2021-01-20 15:30:00,1188.4902,1.4903284,303.15,288.15,293.65207,108.0,281.35,280.15692
2021-01-20 16:00:00,1222.3145,1.6457796,303.15,288.15,293.6275,95.85702,281.35,280.15692
2021-01-20 16:30:00,1263.296,1.8210973,303.15,288.15,293.60306,81.0,281.41876,280.22263
2021-01-20 17:00:00,1307.4249,1.9954683,303.15,288.15,293.58182,64.04667,281.55,280.34805
2021-01-20 17:30:00,1345.5128,2.1345763,303.15,288.15,293.56964,47.0,281.70624,280.45624
2021-01-20 18:00:00,1372.5226,2.2268448,303.15,288.15,293.5679,30.52,281.85,280.552
2021-01-20 18:30:00,1400.4276,2.3158264,303.15,288.15,293.5655,15.0,281.91666,280.65353
2021-01-20 19:00:00,1435.8679,2.4215827,303.15,288.15,293.5585,4.510526,281.95,280.7303
2021-01-20 19:30:00,1459.128,2.484764,303.15,288.15,293.56158,1.0,281.96667,280.75485
2021-01-20 20:00:00,2369.961,4.184321,297.15,294.15,293.57526,0.28947368,281.95,280.7303
2021-01-20 20:30:00,2420.3833,3.809056,297.15,294.15,293.7146,0.0,281.75,280.50058
2021-01-20 21:00:00,2366.8152,3.69352,297.15,294.15,293.88824,0.0,281.55,280.26627
2021-01-20 21:30:00,2224.148,3.547031,297.15,294.15,294.084,0.0,281.59702,280.3095
2021-01-20 22:00:00,2036.228,3.3512752,297.15,294.15,294.2656,0.0,281.65,280.3615
2021-01-20 22:30:00,1845.9849,3.1090298,297.15,294.15,294.4083,0.0,281.61963,280.203
2021-01-20 23:00:00,1690.2477,2.8612204,297.15,294.15,294.4982,0.0,281.55,280.01962
2021-01-20 23:30:00,1582.4401,2.653261,297.15,294.15,294.5379,0.0,281.4225,279.92194
2021-01-21 00:00:00,1522.5514,2.5220957,297.15,294.15,294.5378,0.0,281.25,279.81815
2021-01-21 00:30:00,1501.7872,2.472969,297.15,294.15,294.51144,0.0,281.0,279.67007
2021-01-21 01:00:00,1508.4,2.4883008,297.15,294.15,294.47214,0.0,280.75,279.50412
2021-01-21 01:30:00,1524.931,2.528205,297.15,294.15,294.4348,0.0,280.605,279.40543
2021-01-21 02:00:00,1541.6185,2.5685883,297.15,294.15,294.4056,0.0,280.55,279.39224
2021-01-21 02:30:00,1553.5045,2.5995097,297.15,294.15,294.38638,0.0,280.60376,279.48297
2021-01-21 03:00:00,1558.8486,2.6147084,297.15,294.15,294.37555,0.0,280.65,279.56665
2021-01-21 03:30:00,1564.4894,2.6272707,297.15,294.15,294.36615,0.0,280.61124,279.4941
2021-01-21 04:00:00,1571.3188,2.6411424,297.15,294.15,294.3577,0.0,280.55,279.39224
2021-01-21 04:30:00,1579.0054,2.6546,297.15,294.15,294.35007,0.0,280.43875,279.4089
2021-01-21 05:00:00,1583.7694,2.6617553,297.15,294.15,294.34625,0.0,280.35,279.43414
2021-01-21 05:30:00,1580.7699,2.6564808,297.15,294.15,294.34943,0.0,280.3875,279.47034
2021-01-21 06:00:00,1572.6688,2.6413913,297.15,294.15,294.35553,0.0,280.45,279.53067
2021-01-21 06:30:00,1567.9124,2.632067,297.15,294.15,294.35764,0.0,280.4625,279.54272
2021-01-21 07:00:00,0.0,1.0,303.15,288.15,294.35468,0.0,280.45,279.53067
2021-01-21 07:30:00,0.0,1.0,303.15,288.15,294.22433,0.0,280.28436,279.44794
2021-01-21 08:00:00,0.0,1.0,303.15,288.15,294.06195,0.46875,280.15,279.3944
2021-01-21 08:30:00,0.0,1.0,303.15,288.15,293.8968,2.0,280.24478,279.40964
2021-01-21 09:00:00,1164.2738,1.3564647,303.15,288.15,293.7586,8.373355,280.35,279.43414
2021-01-21 09:30:00,1231.9221,1.6660074,303.15,288.15,293.68805,22.0,280.39584,279.4784
2021-01-21 10:00:00,1284.8617,1.880604,303.15,288.15,293.64264,38.983982,280.45,279.53067
2021-01-21 10:30:00,1317.2858,2.0021353,303.15,288.15,293.62143,56.0,280.5375,279.6151
2021-01-21 11:00:00,1329.5175,2.0467775,303.15,288.15,293.6192,72.63545,280.65,279.7237
2021-01-21 11:30:00,1319.7037,2.013318,303.15,288.15,293.6332,89.0,280.7875,279.83176
2021-01-21 12:00:00,1292.0281,1.91344,303.15,288.15,293.65698,102.6521,280.95,279.93387
2021-01-21 12:30:00,1254.943,1.7706615,303.15,288.15,293.6824,113.0,281.14792,280.05164
2021-01-21 13:00:00,1215.1173,1.6043698,303.15,288.15,293.70435,120.63636,281.35,280.15692
2021-01-21 13:30:00,1181.95,1.4545476,303.15,288.15,293.71683,125.0,281.52084,280.18988
2021-01-21 14:00:00,1155.0695,1.3244693,303.15,288.15,293.72232,126.322914,281.65,280.19666
2021-01-21 14:30:00,1149.2726,1.2961936,303.15,288.15,293.71136,124.0,281.70624,280.24213
2021-01-21 15:00:00,1166.7699,1.3857213,303.15,288.15,293.68658,118.177086,281.75,280.2913
2021-01-21 15:30:00,1189.9071,1.4997371,303.15,288.15,293.6629,109.0,281.85208,280.3436
2021-01-21 16:00:00,1221.538,1.647249,303.15,288.15,293.63815,97.416664,281.95,280.39682
2021-01-21 16:30:00,1258.041,1.805598,303.15,288.15,293.61505,83.0,281.99167,280.43347
2021-01-21 17:00:00,1299.8622,1.9718691,303.15,288.15,293.5927,66.04487,281.95,280.39682
2021-01-21 17:30:00,1348.0299,2.1451588,303.15,288.15,293.57037,49.0,281.85,280.27902
2021-01-21 18:00:00,1388.3273,2.275534,303.15,288.15,293.55835,32.263462,281.75,280.12494
2021-01-21 18:30:00,1430.2289,2.3997056,303.15,288.15,293.5474,16.0,281.65,279.8808
2021-01-21 19:00:00,1481.4036,2.5381541,303.15,288.15,293.53235,4.7421055,281.55,279.60428
2021-01-21 19:30:00,1513.1453,2.615069,303.15,288.15,293.53497,1.0,281.55,279.4831
2021-01-21 20:00:00,2424.165,4.1846724,297.15,294.15,293.55078,0.28289473,281.55,279.4366
2021-01-21 20:30:00,2479.9448,3.8102775,297.15,294.15,293.6932,0.0,281.35,279.62558
2021-01-21 21:00:00,2415.1023,3.6904042,297.15,294.15,293.87952,0.0,281.15,279.80447
2021-01-21 21:30:00,2263.6006,3.538608,297.15,294.15,294.08118,0.0,281.05,279.7095
2021-01-21 22:00:00,2081.7356,3.3544402,297.15,294.15,294.25806,0.0,280.95,279.61456
2021-01-21 22:30:00,1908.4725,3.14995,297.15,294.15,294.39136,0.0,280.85,279.5196
2021-01-21 23:00:00,1768.6993,2.9519567,297.15,294.15,294.4749,0.0,280.75,279.42462
2021-01-21 23:30:00,1662.474,2.7779708,297.15,294.15,294.51996,0.0,280.7361,279.41144
2021-01-22 00:00:00,1586.051,2.636812,297.15,294.15,294.53616,0.0,280.75,279.42462
2021-01-22 00:30:00,1545.1708,2.5502245,297.15,294.15,294.5238,0.0,280.53888,279.30298
2021-01-22 01:00:00,1534.5676,2.527642,297.15,294.15,294.4939,0.0,280.35,279.20105
2021-01-22 01:30:00,1530.7224,2.5291007,297.15,294.15,294.4677,0.0,280.48636,279.25684
2021-01-22 02:00:00,1526.2268,2.529025,297.15,294.15,294.44748,0.0,280.65,279.32965
2021-01-22 02:30:00,1529.4901,2.5424633,297.15,294.15,294.4253,0.0,280.69363,279.37704
2021-01-22 03:00:00,1540.2739,2.5696232,297.15,294.15,294.40207,0.0,280.65,279.32965
2021-01-22 03:30:00,1554.5557,2.5983658,297.15,294.15,294.38028,0.0,280.4589,279.10876
2021-01-22 04:00:00,1574.4548,2.636563,297.15,294.15,294.35892,0.0,280.25,278.87158
2021-01-22 04:30:00,1592.8231,2.6728394,297.15,294.15,294.3438,0.0,280.1611,278.7484
2021-01-22 05:00:00,1606.6343,2.6973107,297.15,294.15,294.33478,0.0,280.05,278.6045
2021-01-22 05:30:00,1625.2798,2.7235072,297.15,294.15,294.32278,0.0,279.75455,278.4611
2021-01-22 06:00:00,1653.2444,2.7605093,297.15,294.15,294.30582,0.0,279.35,278.2448
2021-01-22 06:30:00,1693.1472,2.8096602,297.15,294.15,294.28265,0.0,278.83832,277.71292
2021-01-22 07:00:00,0.0,1.0,303.15,288.15,294.25058,0.0,278.35,277.2162
2021-01-22 07:30:00,0.0,1.0,303.15,288.15,294.09616,0.0,278.08713,277.03754
2021-01-22 08:00:00,0.0,1.0,303.15,288.15,293.91257,0.80701756,277.95,276.97604
2021-01-22 08:30:00,1244.3652,1.6678101,303.15,288.15,293.76114,4.0,277.8791,276.9492
2021-01-22 09:00:00,1331.7509,1.9818689,303.15,288.15,293.67432,29.856564,277.95,277.04657
2021-01-22 09:30:00,1323.8301,1.9621753,303.15,288.15,293.6778,87.0,278.2409,277.35977
2021-01-22 10:00:00,1170.3314,1.3715961,303.15,288.15,293.78937,154.9789,278.85,277.8399
2021-01-22 10:30:00,0.0,1.0,303.15,288.15,294.01096,223.0,279.65,278.34155
2021-01-22 11:00:00,0.0,1.0,303.15,288.15,294.25772,290.24643,280.45,278.82346
2021-01-22 11:30:00,0.0,1.0,303.15,288.15,294.56775,357.0,281.25,279.28482
2021-01-22 12:00:00,0.0,1.0,303.15,288.15,294.91614,416.30792,282.05,279.7248
2021-01-22 12:30:00,0.0,1.0,303.15,288.15,295.3062,451.0,282.74582,280.29977
2021-01-22 13:00:00,0.0,1.0,303.15,288.15,295.68936,464.75357,283.15,280.72897
2021-01-22 13:30:00,0.0,1.0,303.15,288.15,295.96417,475.0,283.3278,280.79044
2021-01-22 14:00:00,0.0,1.0,303.15,288.15,296.22357,484.81308,283.45,280.82025
2021-01-22 14:30:00,0.0,1.0,303.15,288.15,296.51175,492.0,283.5489,280.9067
2021-01-22 15:00:00,0.0,1.0,303.15,288.15,296.7471,479.89838,283.65,281.0013
2021-01-22 15:30:00,0.0,1.0,303.15,288.15,296.90994,443.0,283.79834,281.07877
2021-01-22 16:00:00,0.0,1.0,303.15,288.15,296.96057,395.21732,283.95,281.17947
2021-01-22 16:30:00,0.0,1.0,303.15,288.15,296.93207,336.0,283.96667,281.27435
2021-01-22 17:00:00,0.0,1.0,303.15,288.15,296.81564,268.04974,283.85,281.27512
2021-01-22 17:30:00,0.0,1.0,303.15,288.15,296.65524,200.0,283.6625,281.1239
2021-01-22 18:00:00,0.0,1.0,303.15,288.15,296.482,132.50642,283.25,280.82022
