Epoch,Rm,Rout,Capacitance,Tm,Ai,P_max,O_hat,R_hat
0,1.134071707007349,2.1772683157634596,10.07151451029297,22.313127496112394,5.0,2.5313210003417552,0.16132384908433114,0.12362735781005929
1,1.122651609632815,2.1651997272526318,10.329487800269016,22.30194466262966,5.0,2.5729616856821074,0.2102888878235482,0.18655725035838844
2,1.1165512287874486,2.158651695498381,10.588114374191365,22.296041213275885,5.0,2.617910600519976,0.25749545793199946,0.2230555855186072
3,1.1294825529385402,2.1716357463580933,10.838479381227756,22.310446461782515,5.0,2.6321842152865997,0.29482013692207926,0.26481743531113067
4,1.1332270810565188,2.1752209685155046,11.070196255643175,22.31472426772329,5.0,2.6812319693836844,0.31418856139881723,0.30920433165520267
5,1.1226961179749464,2.164239262772307,11.3012634269181,22.304360439813053,5.0,2.71192178762203,0.34662602259298886,0.35617624252108293
6,1.1228320880020022,2.1641293470243994,11.519984033776623,22.303823863524226,5.0,2.730180796831664,0.37972823442940223,0.3789302300733566
7,1.1162789430329758,2.157063409378155,11.747248162677572,22.296732089697425,5.0,2.718556136100598,0.4092684963740307,0.4085305120489126
8,1.1167052682121146,2.157185194702822,11.97118017055704,22.297181071939313,5.0,2.75509255827123,0.4417880194438892,0.43174579199070523
9,1.1203396385214603,2.160762796515453,12.170885467407253,22.30131943655548,5.0,2.787724530228033,0.46775220147718954,0.4661810859887216
10,1.1292411009469803,2.169475280994194,12.379976648452116,22.30959671903342,5.0,2.799482332453939,0.49943090427665987,0.5008921988795525
11,1.1233951102085071,2.1630707642543143,12.584170253330896,22.301879550720624,5.0,2.797914891404123,0.5117538205675397,0.5480343227779362
12,1.1197683236936606,2.1592850248248867,12.770776938712213,22.29757239958541,5.0,2.829611471577918,0.5380107564444278,0.5807871262785034
13,1.1225652849309435,2.1619711283214844,12.954130815419605,22.299649059360497,5.0,2.8690880462953094,0.5720086000950647,0.6088001538406694
14,1.104751247316104,2.143529021869821,13.154618587917403,22.278622017500624,5.0,2.8488705307449105,0.6059761207741985,0.6320103465046885
15,1.109482064734948,2.1477585918581106,13.34081332555887,22.28035666203247,5.0,2.8761656799088096,0.6271349331394513,0.6647015538486412
16,1.1090550560019172,2.1467496036235474,13.536983931512717,22.276451812207203,5.0,2.834949146863921,0.6576656411612273,0.6916787736372009
17,1.1036285827607375,2.140964142125558,13.729903305181274,22.269373242349534,5.0,2.8483368965045934,0.6769651712012064,0.7193819940962383
18,1.113396318324561,2.1499162668877188,13.926233782855666,22.275887767956654,5.0,2.869767495706986,0.705387619626051,0.7423890501546456
19,1.118633456107779,2.154421630400327,14.119428926193638,22.277522756978957,5.0,2.8712974660059833,0.729331981831659,0.7624484701076895
20,1.114850424791147,2.1504252798595185,14.294052009185878,22.271516091258817,5.0,2.8954847084839157,0.7513053410588605,0.7861060205441213
21,1.1125888457105888,2.147841593168259,14.46352809408046,22.266808136064675,5.0,2.9269856260215454,0.7640442959447169,0.8171690125148074
22,1.104523055775458,2.1394227666672254,14.638017084375893,22.257481253949187,5.0,2.9557589595368117,0.7879014351222352,0.8362277412352819
23,1.1096186107523145,2.144252610996904,14.812312335594957,22.260664627448286,5.0,2.9689897504859273,0.8094235622539205,0.8602317617998008
24,1.1048061882090108,2.1392007841246627,14.977254333317974,22.253362756014603,5.0,2.971426989406958,0.8252703102474457,0.8894055494629168
25,1.101145634083679,2.134241858169872,15.0,22.24577990485342,5.0,2.995616569397209,0.8449212720126502,0.9142608687551352
26,1.1148666439567678,2.147465022046502,15.0,22.255925680148593,5.0,3.029760639940756,0.8606690793838171,0.9412057441344482
27,1.118273307255194,2.150577855061537,15.0,22.25687614240048,5.0,3.034241676124152,0.8865370415963796,0.9613993786966817
28,1.114037745763127,2.146025716619802,15.0,22.24921966246233,5.0,3.0233331579115563,0.9017274998564019,0.9906754951626101
29,1.10485261674287,2.1365558536573275,15.0,22.238518806680673,5.0,3.0305829821144816,0.9244775817071228,1.0091740629530543
30,1.116929060192533,2.148338623872307,15.0,22.247707089408912,5.0,3.0303677396140376,0.9482678890661815,1.0288611564847612
31,1.1081035241545387,2.1390045827584774,15.0,22.234422208343524,5.0,2.979943011979381,0.9575236123334038,1.0553998900353123
32,1.1102684197791877,2.141037248689931,15.0,22.234262976941586,5.0,2.984501563749505,0.9841907109072837,1.0715758927631016
33,1.1033804792538755,2.133843966043167,15.0,22.225203146976206,5.0,2.977776638953144,1.0158317121407805,1.0784637107847637
34,1.1088900665588926,2.1388983817207476,15.0,22.227287284227536,5.0,2.9765909826387724,1.0476310791227434,1.0825583084410628
35,1.1207235722417528,2.150541977866149,15.0,22.236777684597335,5.0,2.9993908306811985,1.0702473036825637,1.0981447985799138
36,1.1105203449539325,2.1392997000497656,15.0,22.222316979309674,5.0,3.008525532678582,1.0872182006969655,1.1226204264758681
37,1.1069759038201166,2.1354529288549604,15.0,22.21474225315892,5.0,3.026211366755345,1.1124236064450737,1.1435203676043868
38,1.1127014546123057,2.140635409949924,15.0,22.215789803090093,5.0,3.0032388822115963,1.1190532581340107,1.178110911324295
39,1.1206952715506284,2.1480984198990836,15.0,22.22081614081048,5.0,3.001183831008763,1.1313477317921412,1.2065340158559925
40,1.121063515530012,2.1482008994415156,15.0,22.217940622540922,5.0,3.007429625483821,1.1532813979567853,1.2253027003507118
41,1.107416658845116,2.1341079149288644,15.0,22.20159574519762,5.0,2.9927666784328197,1.1777622688399523,1.238176201869402
42,1.1265170292368896,2.152273750453195,15.0,22.216109781044764,5.0,3.009080187611105,1.20997220610361,1.250013011068509
43,1.1248756207923711,2.150267145989249,15.0,22.211682170895756,5.0,3.0267444538016792,1.2336854354803612,1.2721321945583144
44,1.1082342862608554,2.1330726170232666,15.0,22.19168226274221,5.0,3.013765205944178,1.2518948431150998,1.296604276759007
45,1.1125202055419658,2.1370946594377016,15.0,22.194051947728987,5.0,3.0350474425241614,1.2604325011030508,1.3267362511515979
46,1.1105346815097323,2.1346181210437565,15.0,22.18850903653823,5.0,3.017216158769227,1.2780202952465995,1.3460870656786132
