,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.21509427130774,0,5.073304353196602,1.2860826535353393,0.8472418269838325,0.020468826948046383,,,0.00040750957533273183
