,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,23.62427330959501,0,5.46432235108294,1.3852057159995266,0.9125418326308506,0.020526050535948585,,,0.0004070636824074526
