date,rmse_loss
2021-02-16,0.5089004559086316
2021-02-17,0.3574878640543363
2021-02-18,0.35463880964277394
2021-02-19,0.46257877332581476
2021-02-20,0.3246917719626827
2021-02-21,0.3961035982544754
2021-02-22,0.43871569667157195
2021-02-23,0.44945499403312755
2021-02-24,0.3489543230503514
2021-02-25,0.4741687577014533
2021-02-26,0.629621958644945
2021-02-27,0.5204171130206189
2021-02-28,0.5109320383097133
2021-03-01,0.5456065700262219
2021-03-02,0.5914812248657262
2021-03-03,0.47147356254705536
2021-03-04,0.6791388607498422
2021-03-05,0.6999907097048285
2021-03-06,0.7297501901582372
2021-03-07,0.6002654850068697
2021-03-08,0.48272010243836233
2021-03-09,0.688647312672737
2021-03-10,0.6620322045585681
2021-03-11,0.5360118178470528
2021-03-12,0.5610599036525344
2021-03-13,0.7480183759306874
2021-03-14,0.764480667007286
2021-03-15,0.5269066345784614
2021-03-16,0.5163871340223831
