,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,21.4796150069609,0,5.401702591458774,1.369331606934803,0.9020843327736164,0.020314641934534163,,,0.0005475788484395564
