,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,22.414737979123093,0,5.3870671657993565,1.3656215265301417,0.8996402166884947,0.020380402783847233,,,0.0004061554885441927
