,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,35.78188857746084,0,5.1966059424944815,1.3173396064223535,0.86783319239658,0.020535620290576997,,,0.0003969922652497098
