,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,35.40830496900545,0,5.180887111687854,1.3133548828128738,0.8652081476518727,0.020540144040365287,,,0.0003942874545572627
