,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,44.833136963230636,0,5.1987368964366745,1.317879803246702,0.8681890617049259,0.020510284071967047,,,0.00023763185597159287
