,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,26.41035394361316,0,5.360261103388094,1.358826189708889,0.8951636042658123,0.020285386200142363,,,0.0005448320074025811
