,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,52.83301140132933,0,5.194042149407655,1.3166896848748444,0.8674050389510793,0.020435692292396983,,,0.0004401596430077588
