date,rmse_loss
2021-02-16,0.5064539362207465
2021-02-17,0.3644365415976144
2021-02-18,0.23408050693374502
2021-02-19,0.38940545803116433
2021-02-20,0.2777780576627464
2021-02-21,0.3927198074492344
2021-02-22,0.3359458104367838
2021-02-23,0.3863103227202221
2021-02-24,0.18299936262010535
2021-02-25,0.1376200195631459
2021-02-26,0.49558006690969125
2021-02-27,0.38036462879332605
2021-02-28,0.394536414936177
2021-03-01,0.5304235810473351
2021-03-02,0.3820082005096988
2021-03-03,0.34708253799833483
2021-03-04,0.6494273261853133
2021-03-05,0.5252905795125268
2021-03-06,0.6422169552619186
2021-03-07,0.32870990481359663
2021-03-08,0.340157379333448
2021-03-09,0.7263630609111363
2021-03-10,0.1711397944335457
2021-03-11,0.4316409282439145
2021-03-12,0.34786629121289997
2021-03-13,0.7349337362250802
2021-03-14,0.7364099971661527
2021-03-15,0.4321778030943779
2021-03-16,0.3729540523281456
