,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.22723260841562,0,5.120781030125743,1.2981179911368779,0.855170432031,0.020477391755815144,,,0.00041121061193513566
