,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.52779679864442,0,5.154770894168005,1.3067344216715933,0.8608467393260577,0.020465447399996693,,,0.0003618747065914583
