,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,27.924905918317656,0,5.396621138283381,1.36804345855484,0.9012357300933268,0.02030445694154858,,,0.0005451757986521377
