,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.79421443053347,0,5.19786698159425,1.3176592798341455,0.8680437859262418,0.020453020107266257,,,0.00036825505696276963
