,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,146.7212611826705,0,4.7192032176495795,1.1963180156741717,0.7881069373474816,0.020614161239786905,,,0.0003625139179621292
