,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,26.319327818975744,0,5.387552209994307,1.3657444852335623,0.8997212190690512,0.0205266517825607,,,0.0005456782583326128
