date,rmse_loss
2021-02-16,0.5059903474440199
2021-02-17,0.34908661258144635
2021-02-18,0.3326310605907606
2021-02-19,0.44056872219782633
2021-02-20,0.2841865265209023
2021-02-21,0.37464124423369577
2021-02-22,0.3502967235069148
2021-02-23,0.38932436397067166
2021-02-24,0.2234631768363864
2021-02-25,0.33295184929741756
2021-02-26,0.5398036697170121
2021-02-27,0.4280665833763798
2021-02-28,0.43153496657507545
2021-03-01,0.48299715462434306
2021-03-02,0.46976155452676954
2021-03-03,0.34200799780826685
2021-03-04,0.5861604789255362
2021-03-05,0.5275448310764076
2021-03-06,0.6195426514526079
2021-03-07,0.3827102370749604
2021-03-08,0.31342367063309035
2021-03-09,0.63430187217038
2021-03-10,0.37909533079406016
2021-03-11,0.38497867320472384
2021-03-12,0.371766617032326
2021-03-13,0.6844879185479386
2021-03-14,0.701697236854109
2021-03-15,0.410448642527141
2021-03-16,0.3601443733355966
