,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,31.66302335426103,0,5.330592420040629,1.3513051784803032,0.8902089341467861,0.020304613986649903,,,0.0004043548163709496
