,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,47.11513876076298,0,5.132050874252546,1.3009748966230235,0.8570524960001763,0.020472005148317072,,,0.00039391550357677517
