,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,pgas_tot,pdih_tot,time_rat
2021-03-16,36.142891765644336,0,5.216676954227858,1.3224276078967636,0.8711850513560522,0.020454140306361647,,,0.0003937270430122971
